username,video_id,video_url,is_photo,like_count,comment_count,share_count,save_count,description,scraped_at,manual_label,label_timestamp
aymanalts,7653025090493287687,https://www.tiktok.com/@aymanalts/video/7653025090493287687,False,2621,18,24,100,"Jangan abaikan masalah gusi ya guys, karena berkembangnya secara progresif. kalau diabaikan sampai terlambat, ini bisa jadi silent killer #PepsodentGumExpert #TaringTerlarang",2026-09-03T12:34:45.928872,health,2026-09-07T12:32:32.806456
dokteramiraobgyn,7621033238714125575,https://www.tiktok.com/@dokteramiraobgyn/video/7621033238714125575,False,4567,111,230,529,pernah gak sih kalian sakali aja mikirin diri sendiri #pernahgaksekaliajamikirindirisendiri#fypage,2026-09-03T23:48:42.637171,health,2026-09-07T12:32:41.648948
roozzaak,7654110801141288213,https://www.tiktok.com/@roozzaak/video/7654110801141288213,False,870,97,29,53,Membalas @sgmygel #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,2026-09-05T21:44:34.427311,health,2026-09-07T12:32:44.261573
aymanalts,7653830795148184839,https://www.tiktok.com/@aymanalts/video/7653830795148184839,False,5931,139,129,101,#stitch with 7653741400764239112,2026-09-03T12:29:45.232020,not_health,2026-09-07T12:32:46.492666
giapratamamd,7630301277271936277,https://www.tiktok.com/@giapratamamd/video/7630301277271936277,False,125800,1273,1356,2860,"Adik-adik koas, para calon dokter masa depan, dan penerus pengabdi kemanusiaan. Ya Allah, Lembutkan hati mereka saat menghadapi pasien, tajamkan akal mereka saat belajar, kuatkan tangan mereka saat menolong. Jauhkan mereka dari malas, letih yang mematahkan, dan hati yang mengeras. Tanamkan dalam diri mereka bahwa setiap pasien adalah pelajaran, setiap jaga adalah tempaan, setiap pengalaman adalah bekal untuk menjadi dokter yang terampil dan penuh empati. Jadikan langkah mereka bernilai ibadah, lelah mereka bernilai pahala, dan masa koas mereka menjadi jalan lahirnya dokter-dokter yang cerdas, tangguh, dan penuh kasih. Aamin.",2026-09-06T14:44:01.288068,health,2026-09-07T12:32:58.076497
ikhsanqthii,7614468379721600257,https://www.tiktok.com/@ikhsanqthii/video/7614468379721600257,False,8111,72,231,49,Ka Vidi… selamat jalan… terima kasih atas banyak nasihatnya walaupun pertemuan kita amat sangat singkat 😢😢😭😭😭,2026-09-06T18:35:21.112468,not_health,2026-09-07T12:33:00.273260
dokteramiraobgyn,7630080882933583122,https://www.tiktok.com/@dokteramiraobgyn/video/7630080882933583122,False,3433,166,122,194,siapa bumil yang suka minum boba#minumanboba#hatihatigulanya#bumilboba#fyp,2026-09-03T23:33:48.652079,health,2026-09-07T12:33:04.119607
dokternadiyah,7602982143794416916,https://www.tiktok.com/@dokternadiyah/video/7602982143794416916,False,189,15,17,28,Fungsi kolagen itu banyakDan penurunan produksinya ga nunggu tuaa 😰#edukasikesehatan #kolagen #tipssehat #bumilcantik,2026-09-04T02:58:04.538723,health,2026-09-07T12:33:08.517627
drkevinmak,7680144333546294536,https://www.tiktok.com/@drkevinmak/video/7680144333546294536,False,708,15,87,129,SHARE ke temen kamu yang suka bunyiin jari tangan dan kaki!! Jangan lupa juga tambahin vitamin D3k2 dan kalsium untuk bantu kesehatan tulang tetap optimal ya! #infokesehatan #vitamind3k2 #kalsium #jaritangan #rematik,2026-09-05T16:48:32.250755,health,2026-09-07T12:33:11.578049
drkevinmak,7613022991672233224,https://www.tiktok.com/@drkevinmak/video/7613022991672233224,False,10900,516,1279,3212,"Obat maag itu ada levelnya.” Antasida → netralisir asam. H2 blocker → tekan produksi asam. PPI → stop asam lebih kuat. Tapi itu solusi gejala, bukan akar masalah. Kalau sering kambuh, bisa jadi yang bermasalah bukan cuma asam… tapi keseimbangan mikrobiota & barrier usus. Jadi jangan cuma tekan asamnya. Support juga dengan probiotik + postbiotik untuk bantu perbaiki dari dalam. Karena lambung sehat itu bukan sekadar asam rendah — tapi sistem yang seimbang. #ObatMaag #MaagKronis #AsamLambung #Probiotik #kesehatanpencernaan",2026-09-05T20:22:35.311688,health,2026-09-07T12:33:14.553560
dokter_ika,7605943070638591239,https://www.tiktok.com/@dokter_ika/video/7605943070638591239,False,2484,185,49,194,"Replying to @Secckaa Hati-hati guys, lebih kritis membeli suplemen apapun #belajarbersamadrika #edukasidokterika #jagadiri",2026-09-03T22:16:31.270136,health,2026-09-07T12:33:19.117564
ikhsanqthii,7592497092338273557,https://www.tiktok.com/@ikhsanqthii/video/7592497092338273557,False,90100,2744,12300,3763,"Maafkan, klarifikasi dikit. Aku baru tau harga belalang mahallll kalo dijual (soalnya taunya dulu tinggal ambil/nangkep - terus kita goreng deh) 🤣🤣🤣 jadi dengan komparasi harga yg cukup mahal emang better telur guysss Nb: bisa jadi opsi kalo dirumahnya deket sawah (alias tinggal nangkep) 👍👍👍",2026-09-06T19:33:05.609831,not_health,2026-09-07T12:33:23.268064
drkevinmak,7621506046418259207,https://www.tiktok.com/@drkevinmak/video/7621506046418259207,False,194,9,14,17,Beres lebaran kok malah gampang sakit? Padahal pas puasa lebih sehat… Biasanya karena pola makan & tidur berantakan → imun drop Jangan lupa support Vitamin D ya Kamu juga ngerasain? Komen “DROP” #k#kesehatant#tipskesehatanv#vitamindd#dayatahuntubuhimun,2026-09-05T20:02:09.995937,health,2026-09-07T12:34:32.862018
ikhsanqthii,7632354273455590673,https://www.tiktok.com/@ikhsanqthii/video/7632354273455590673,False,22100,620,230,207,DOKTER GANTENG KEMBALI PRAKTEK 🥸😎 #aamiin,2026-09-06T17:52:01.815455,not_health,2026-09-07T12:34:36.805472
aymanalts,7603924367990394120,https://www.tiktok.com/@aymanalts/video/7603924367990394120,False,33600,96,579,1386,Shift Jaga part 3 masih soal Dunia Forensik sama dr. Arfi Sp.FM,2026-09-05T13:57:53.714068,health,2026-09-07T12:34:44.791223
aymanalts,7662929712464809223,https://www.tiktok.com/@aymanalts/video/7662929712464809223,False,3075,106,62,78,,2026-09-03T11:33:32.992492,not_health,2026-09-07T12:34:47.849608
itsdoktermuda,7625464713060650260,https://www.tiktok.com/@itsdoktermuda/video/7625464713060650260,False,823,5,256,94,"Kenapa Ibu Harus Tetap Semangat Nyusuin 1. ASI itu imun pertama bayi Dari lahir, ASI sudah langsung bantu lindungi bayi dari infeksi dan penyakit. 2. Menyusui bikin bayi merasa aman Saat menyusu, bayi dengar detak jantung ibu, suara ibu, dan dipeluk. Dari situ bayi belajar rasa aman. 3. Cross identification itu nyata Emosi ibu dan bayi itu nyambung. Ibu tenang bayinya biasanya ikut tenang, ibu cemas bayinya gampang rewel. 4. Menyusui juga baik untuk kesehatan ibu Membantu pemulihan setelah melahirkan dan menurunkan risiko beberapa penyakit pada ibu. 5. ASI berpengaruh ke perkembangan otak dan daya tahan tubuh Makanya menyusui itu efeknya bukan cuma sekarang, tapi sampai anak besar nanti. 6. Masa menyusui itu sebentar Nanti akan ada waktunya anak berhenti menyusu, dan biasanya di situ ibu baru sadar momen ini ternyata sangat berharga.",2026-09-06T20:53:52.786805,health,2026-09-07T12:34:54.150566
ikhsanqthii,7591693699495496980,https://www.tiktok.com/@ikhsanqthii/video/7591693699495496980,False,31800,184,1786,1653,Demikian sekilas ingfo 🙏,2026-09-06T19:35:25.126935,health,2026-09-07T12:34:58.173422
doktermatahendra,7645369551399537927,https://www.tiktok.com/@doktermatahendra/video/7645369551399537927,False,22,1,6,6,"Part 2 of 2: Kacamata (Mustahil) Patah!!! Selain kualitas gagangnya yang benar2 buat berdecak kagum dengan durabilitasnya yang extreme kuat.Kacamata ini dibanderol sangat murah, hanya berkisar 12.900 Yen, setara 1.4 juta (Gagang + Lensa), garansi 6 bulan dan waktu pembuatan hanya 40 menit 😨.Menurut saya, kita di Indonesia bisa belajar banyak dari hal ini#JINS #kacamataantipatah #kacamataanak #teknologikacamata #doktermatahendra",2026-09-04T00:57:54.801911,not_health,2026-09-07T12:35:02.307312
bidancynthia,7666152486193122581,https://www.tiktok.com/@bidancynthia/video/7666152486193122581,False,2411,201,9,48,Masih menjadi bahan perdebatan 😩😩,2026-09-07T03:54:29.556986,health,2026-09-07T12:35:07.557771
dokter_ika,7662597381598350610,https://www.tiktok.com/@dokter_ika/video/7662597381598350610,False,1511,117,87,92,#belajarbersamadrika #Edukasidrika #PublicWarningBPOM #KosmetikIlegal #krimberbahaya,2026-09-03T19:48:22.447640,health,2026-09-07T12:35:10.634740
roozzaak,7646344846088637717,https://www.tiktok.com/@roozzaak/video/7646344846088637717,False,723,163,23,60,Membalas @Agustin #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,2026-09-05T21:56:11.351874,health,2026-09-07T12:35:12.201798
drrichardlee,7603603884602330388,https://www.tiktok.com/@drrichardlee/video/7603603884602330388,False,2194,57,50,99,"jumat berkah!! tiap bulan uda habisin ratusan juta u bantu umkm.. semua dari dana pribadi dari usaha pribadi, sebutin apa aja usaha ku?? yg bener dapet 1 juta untuk 3 org..",2026-09-06T12:35:57.260593,not_health,2026-09-07T12:35:14.905146
roozzaak,7645653659178568980,https://www.tiktok.com/@roozzaak/video/7645653659178568980,False,659,34,41,84,"Salah satu video saya yang tiba tiba ndak ada lagi ini padahal jumlah penonton udah sampe ratusan ribu 🤣 Saya share lagi deh ya, jika bermanfaat silahkan disimpan dan dishare 🥰 #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan",2026-09-05T22:09:58.394259,health,2026-09-07T12:35:17.239547
bidancynthia,7666816114743102740,https://www.tiktok.com/@bidancynthia/video/7666816114743102740,False,5264,78,66,129,Sejak Jadi ibu hampir lupa istirahat tpi aku tetep ceriaaa🤪,2026-09-07T03:51:47.875624,not_health,2026-09-07T12:35:21.572772
dokter.harmonospanak,7612499035731004693,https://www.tiktok.com/@dokter.harmonospanak/video/7612499035731004693,False,45,4,1,6,,2026-09-03T17:31:29.374831,not_health,2026-09-07T12:35:24.413787
wishdrboyke,7628570249188625671,https://www.tiktok.com/@wishdrboyke/video/7628570249188625671,False,1456,14,111,268,Bahaya! Jangan biarkan area kewanitaan gatal & bau merusak momen percayamu di luar rumah! 🛑😱 ​Banyak wanita tidak siap saat masalah area wanita mu muncul mendadak. dr. Boyke memberikan solusi spesial dengan Wish Intimate Spray 60ml yang wajib jadi penghuni tetap tasmu! ​Kenapa harus SEKARANG dan selalu dibawa? ✅ Perlindungan Instan: Atasi bakteri penyebab bau & gatal setelah dari toilet umum. ✅ pH Seimbang: Menjaga keasaman alami area wanita meski jadwal sedang padat. ✅ Ukuran Tas-Friendly: Desain 60ml yang praktis dibawa kemana saja tanpa ribet. 👜✨ ​Jangan tunggu sampai masalah datang baru mencari solusi. Pastikan kesegaranmu tetap terjaga setiap saat!🩺🌿 ​🔥 STOK TERBATAS! AMANKAN MILIKMU SEBELUM KEHABISAN! 🔥 #SolusiKesehatan #drboyke #TipsKesehatan #selaluadaditasmu,2026-09-07T02:46:16.093577,health,2026-09-07T12:35:27.787567
roozzaak,7609192130707213588,https://www.tiktok.com/@roozzaak/video/7609192130707213588,False,963,31,323,179,Membalas @leta putri_07 #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,2026-09-06T22:42:56.599091,health,2026-09-07T12:35:31.777135
itsdoktermuda,7646048742054825236,https://www.tiktok.com/@itsdoktermuda/video/7646048742054825236,False,118,3,8,18,Masih ada yg suka nyekerr?? Vid ig @varida_sr,2026-09-06T20:33:57.341266,health,2026-09-07T12:35:35.555596
bidancynthia,7668406045580201237,https://www.tiktok.com/@bidancynthia/video/7668406045580201237,False,1296,23,6,29,Sehat kuat untuk bunda yang ada di fase ini 🫶🏻,2026-09-07T03:48:54.721210,health,2026-09-07T12:35:38.975461
itsdoktermuda,7664066637204688145,https://www.tiktok.com/@itsdoktermuda/video/7664066637204688145,False,225,4,10,32,"Kita cuma bisa fokus ke hal2 yg bisa kita ubahh, sehat sehatt yaa temen2 semuaaa",2026-09-06T20:08:44.002314,health,2026-09-07T12:36:34.065700
aymanalts,7615923349625064711,https://www.tiktok.com/@aymanalts/video/7615923349625064711,False,1444,18,13,30,#stitch with @GAK BOLE JADI JJ,2026-09-05T13:35:00.623564,not_health,2026-09-07T12:36:37.909067
drkevinmak,7672068645857660178,https://www.tiktok.com/@drkevinmak/video/7672068645857660178,False,316,3,32,71,Kalau kamu udah minum vitamin apa aja selama menyusui? Komen ya ✅ #busui #vitamin #vitaminbusui #vitamind #nutrimax,2026-09-05T17:24:53.163438,health,2026-09-07T12:36:40.688421
dokter.harmonospanak,7671991383326199060,https://www.tiktok.com/@dokter.harmonospanak/video/7671991383326199060,False,22,3,Share,4,Praktek spesialis anak Hub admin :kak Fatimah 0812 . 3024 . 6181kak Wulan 0858 . 1565 . 2806Google Map tulis :Praktek dr.Harmono PD Sp.AAlamat :Jl. Airlangga 33 Apotek Diandra Mojosari Mojokerto#konsultasigratiswalinkbio,2026-09-03T15:44:38.785855,not_health,2026-09-07T12:36:42.669217
bidancynthia,7630695569995992341,https://www.tiktok.com/@bidancynthia/video/7630695569995992341,False,2867,277,62,119,"Bumil udah pada nyuci perlengkapan lahiran belum, jgn tunggu hamil gede keburu encok hmm #ibuhamil #trimester3",2026-09-07T05:50:12.900646,not_health,2026-09-07T12:36:54.380398
roozzaak,7638555756886773013,https://www.tiktok.com/@roozzaak/video/7638555756886773013,False,46,13,13,3,Membalas @Alesha_99 #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,2026-09-05T22:17:54.076750,health,2026-09-07T12:36:59.328222
dokter_ika,7657783257244732680,https://www.tiktok.com/@dokter_ika/video/7657783257244732680,False,2064,96,40,154,Replying to @dd Konsultasikan dan dibantu dievaluasi ke @Dricha ya 👍🏻 #skincareanbersamadricha #kulitsehat #healthyskinhappylife,2026-09-03T20:04:10.996142,not_health,2026-09-07T12:37:04.779873
tirtacipeng,7637888957690301717,https://www.tiktok.com/@tirtacipeng/video/7637888957690301717,False,18600,257,493,230,Recap game liverpool selama aku di Inggris Menang vs palace Kalah vs manutd Imbang vs chelsea. Next ke sini lagi sekitar september-oktober Nonton lagi ✊,2026-09-07T01:07:34.344091,not_health,2026-09-07T12:37:08.117755
drgfira,7638603443288001800,https://www.tiktok.com/@drgfira/video/7638603443288001800,False,272,22,29,15,"Kalau kamu lagi di titik itu sekarang — titik dimana kamu hampir nyerah sama impian kamu sendiri, mungkin kamu butuh kata-kata ini : sabar. Allah tahu. #dentist #dentistlife",2026-09-05T16:36:39.192408,not_health,2026-09-07T12:37:13.258050
giapratamamd,7591006210325777684,https://www.tiktok.com/@giapratamamd/video/7591006210325777684,False,41200,451,1789,2401,Jempol Copot Podcast Radityadika dan dr. Gia Pratama. part 6.,2026-09-06T15:32:04.274792,health,2026-09-07T12:37:22.574457
dokter_ika,7664430124204330248,https://www.tiktok.com/@dokter_ika/video/7664430124204330248,False,3196,95,50,339,Alasan kenapa Pemilihan Basic Skincare TEPAT mempengaruhi kesehatan kulit kamu 👍🏻 #belajarbersamadrika #Edukasidrika #BasicSkincarePenting,2026-09-03T19:37:58.892604,health,2026-09-07T12:37:25.489399
dokter_ika,7626168093676440850,https://www.tiktok.com/@dokter_ika/video/7626168093676440850,False,2012,86,28,139,Replying to @Elli similikity Fitzpatrick 3 keatas kulit lebih mudah menggelap #belajarbersamadrika #edukasidrika #jagakulitmu,2026-09-03T21:06:02.250870,health,2026-09-07T12:37:29.566157
roozzaak,7629532795748257045,https://www.tiktok.com/@roozzaak/video/7629532795748257045,False,39,7,9,8,Membalas @Boby best #fyp #fypシ #DokterGemoy #vitaminD #vitaminD3,2026-09-05T23:20:04.128671,health,2026-09-07T12:37:35.462175
roozzaak,7609192506256837908,https://www.tiktok.com/@roozzaak/video/7609192506256837908,False,395,15,63,57,Membalas @d #fyp #fypシ #DokterGemoy #edukasi #edukasitiktok,2026-09-06T22:42:16.977551,health,2026-09-07T12:39:54.666943
drkevinmak,7632299699579456776,https://www.tiktok.com/@drkevinmak/video/7632299699579456776,False,4402,71,621,1534,"Jerawat di rahang nggak hilang-hilang? Sering muncul lagi di spot yang sama, ganggu banget ya. Bukan cuma skincare… bisa jadi tubuh kamu lagi butuh support dari dalam. Salah satu yang sering bantu: Zinc picolinate. Karena berperan dalam kontrol minyak & peradangan kulit. Kalau kamu lagi struggling jerawat di rahang juga, coba komen #jerawat #jerawatrahang #zincpicolinate #skincarefromwithin #kulitsehat",2026-09-05T19:30:33.385408,health,2026-09-07T12:39:59.511996
tirtacipeng,7635391178925542676,https://www.tiktok.com/@tirtacipeng/video/7635391178925542676,False,78200,3916,2140,1956,Semoga kalian fans manchester city dan man utd bisa ada rejeki ke sini. Salam dari fans liverpool 👍,2026-09-07T01:12:34.037745,not_health,2026-09-07T12:40:01.846139
ikhsanqthii,7676004881324444949,https://www.tiktok.com/@ikhsanqthii/video/7676004881324444949,False,124400,1824,7273,1460,"Hidup kadang kadang, kadang kidding",2026-09-06T15:52:20.817431,not_health,2026-09-07T12:40:10.779588
roozzaak,7651412520032308500,https://www.tiktok.com/@roozzaak/video/7651412520032308500,False,192,23,26,29,Membalas @AI ROSMAYA #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,2026-09-05T21:49:09.399031,health,2026-09-07T12:40:13.499704
jamilatussadiyah,7608090015968546068,https://www.tiktok.com/@jamilatussadiyah/video/7608090015968546068,False,2130,67,159,199,Ibu hamil dan menyusui boleh puasa apa ngga? 🤰🏼❤️,2026-09-06T21:56:33.251962,health,2026-09-07T12:40:16.105207
dokter_ika,7601521325311560978,https://www.tiktok.com/@dokter_ika/video/7601521325311560978,False,1261,71,40,80,Replying to @shitie Krim toksik itu krim perawatan dengan menyalahgunakan obat steroid sebagai perawatan kulit harian atau untuk memutihkan kulit dan menyalahgunakan obat Hidroquinon sebagai penghilang flek atau pemutih kulit yang digunakan sebagai perawatan harian dalam jangka waktu tidak ditentukan #stoppenyalahgunaanobatkeras #belajarbersamadrika #edukasidokterika,2026-09-03T22:27:14.663207,health,2026-09-07T12:40:17.981526
tirtacipeng,7660790677088865557,https://www.tiktok.com/@tirtacipeng/video/7660790677088865557,False,5457,105,98,95,Lari bareng pembalap @jneparcel,2026-09-07T00:32:28.629095,not_health,2026-09-07T12:40:20.461984
roozzaak,7628019671672868116,https://www.tiktok.com/@roozzaak/video/7628019671672868116,False,140,11,3,11,Membalas @zizuww🦊 #fyp #fypシ #DokterGemoy #edukasi #edukasikesehatan,2026-09-05T23:24:04.190373,health,2026-09-07T12:40:22.633121
aliphildan,7604312609759726866,https://www.tiktok.com/@aliphildan/video/7604312609759726866,False,4382,39,146,78,happy for u both 💍🌻 @Arrofi ramadhan @annsekar,2026-09-03T09:19:00.569322,not_health,2026-09-07T12:40:24.733951
